872421893	2010052005	106	-1	52	5	245	2	608	EE-05	41	4	4	4
872422021	2010053005	107	-1	53	5	245	3	608	EE-05	41	4	5	4
872422149	2010054005	108	-1	54	5	245	4	608	EE-05	41	2	4	4
872422277	2010055005	109	-1	55	5	245	5	608	EE-05	41	2	5	4
872422405	2010056005	110	-1	56	5	254	1	608	EE-05	37	4	3	4
872422533	2010057005	111	-1	57	5	254	2	608	EE-05	37	4	4	4
872422661	2010058005	112	-1	58	5	254	3	608	EE-05	37	4	5	4
872422789	2010059005	113	-1	59	5	254	4	608	EE-05	37	2	5	4
872422917	2010060005	114	-1	60	5	254	5	608	EE-05	37	1	5	4
872423045	2010061005	115	-1	61	5	264	1	608	EE-05	27	2	3	4
872423173	2010062005	116	-1	62	5	264	2	608	EE-05	27	2	4	4
872423301	2010063005	117	-1	63	5	264	3	608	EE-05	27	2	5	4
872423429	2010064005	118	-1	64	5	264	4	608	EE-05	27	1	4	4
872423557	2010065005	119	-1	65	5	264	5	608	EE-05	27	1	5	4
872418566	2010026006	120	-1	26	6	203	25	607	EE-04	31	1	1	3
872418694	2010027006	121	-1	27	6	203	20	607	EE-04	31	2	1	3
872418822	2010028006	122	-1	28	6	203	15	607	EE-04	31	4	1	3
872418950	2010029006	123	-1	29	6	203	10	607	EE-04	31	4	2	3
872419078	2010030006	124	-1	30	6	203	5	607	EE-04	31	4	3	3
872419206	2010031006	125	-1	31	6	194	25	607	EE-04	29	2	1	3
872419334	2010032006	126	-1	32	6	194	20	607	EE-04	29	2	2	3
872419462	2010033006	127	-1	33	6	194	15	607	EE-04	29	2	3	3
872419590	2010034006	128	-1	34	6	194	10	607	EE-04	29	5	1	3
872419718	2010035006	129	-1	35	6	194	5	607	EE-04	29	5	2	3
872419846	2010036006	130	-1	36	6	184	25	608	EE-05	2	1	1	3
872419974	2010037006	131	-1	37	6	184	20	608	EE-05	2	3	1	3
872420102	2010038006	132	-1	38	6	184	15	608	EE-05	2	3	2	3
872420230	2010039006	133	-1	39	6	184	10	608	EE-05	2	5	1	3
872420358	2010040006	134	-1	40	6	184	5	608	EE-05	2	5	2	3
872420486	2010041006	135	-1	41	6	174	25	608	EE-05	12	1	1	3
872420614	2010042006	136	-1	42	6	174	20	608	EE-05	12	1	2	3
872420742	2010043006	137	-1	43	6	174	15	608	EE-05	12	4	1	3
872420870	2010044006	138	-1	44	6	174	10	608	EE-05	12	4	2	3
872420998	2010045006	139	-1	45	6	174	5	608	EE-05	12	4	3	3
872421126	2010046006	140	-1	46	6	165	25	608	EE-05	16	1	1	3
872421254	2010047006	141	-1	47	6	165	20	608	EE-05	16	1	2	3
872421382	2010048006	142	-1	48	6	165	15	608	EE-05	16	4	1	3
872421510	2010049006	143	-1	49	6	165	10	608	EE-05	16	4	2	3
872421638	2010050006	144	-1	50	6	165	5	608	EE-05	16	4	3	3
872421766	2010051006	145	-1	51	6	244	21	608	EE-05	40	4	1	4
872421894	2010052006	146	-1	52	6	244	22	608	EE-05	40	4	2	4
872422022	2010053006	147	-1	53	6	244	23	608	EE-05	40	4	3	4
872422150	2010054006	148	-1	54	6	244	24	608	EE-05	40	1	1	4
872422278	2010055006	149	-1	55	6	244	25	608	EE-05	40	1	2	4
872422406	2010056006	150	-1	56	6	253	21	608	EE-05	36	4	1	4
872422534	2010057006	151	-1	57	6	253	22	608	EE-05	36	4	2	4
872422662	2010058006	152	-1	58	6	253	23	608	EE-05	36	4	3	4
872422790	2010059006	153	-1	59	6	253	24	608	EE-05	36	1	1	4
872422918	2010060006	154	-1	60	6	253	25	608	EE-05	36	1	2	4
872423046	2010061006	155	-1	61	6	263	21	608	EE-05	26	5	1	4
872423174	2010062006	156	-1	62	6	263	22	608	EE-05	26	5	2	4
872423302	2010063006	157	-1	63	6	263	23	608	EE-05	26	3	1	4
872423430	2010064006	158	-1	64	6	263	24	608	EE-05	26	1	1	4
872423558	2010065006	159	-1	65	6	263	25	608	EE-05	26	1	2	4
872423686	2010066006	160	-1	66	6	273	21	609	EE-06	29	5	1	4
872423814	2010067006	161	-1	67	6	273	22	609	EE-06	29	5	2	4
872423942	2010068006	162	-1	68	6	273	23	609	EE-06	29	2	1	4
872424070	2010069006	163	-1	69	6	273	24	609	EE-06	29	2	2	4
872424198	2010070006	164	-1	70	6	273	25	609	EE-06	29	2	3	4
872424326	2010071006	165	-1	71	6	282	21	609	EE-06	31	4	1	4
872424454	2010072006	166	-1	72	6	282	22	609	EE-06	31	4	2	4
872424582	2010073006	167	-1	73	6	282	23	609	EE-06	31	2	1	4
872424710	2010074006	168	-1	74	6	282	24	609	EE-06	31	2	2	4
872424838	2010075006	169	-1	75	6	282	25	609	EE-06	31	1	1	4
872418567	2010026007	170	-1	26	7	203	24	607	EE-04	31	1	2	3
872418695	2010027007	171	-1	27	7	203	19	607	EE-04	31	2	2	3
872418823	2010028007	172	-1	28	7	203	14	607	EE-04	31	2	3	3
872418951	2010029007	173	-1	29	7	203	9	607	EE-04	31	4	4	3
872419079	2010030007	174	-1	30	7	203	4	607	EE-04	31	4	5	3
872419207	2010031007	175	-1	31	7	194	24	607	EE-04	29	2	4	3
872419335	2010032007	176	-1	32	7	194	19	607	EE-04	29	2	5	3
872419463	2010033007	177	-1	33	7	194	14	607	EE-04	29	3	1	3
872419591	2010034007	178	-1	34	7	194	9	607	EE-04	29	4	1	3
872419719	2010035007	179	-1	35	7	194	4	607	EE-04	29	5	3	3
872419847	2010036007	180	-1	36	7	184	24	608	EE-05	2	1	2	3
872419975	2010037007	181	-1	37	7	184	19	608	EE-05	2	3	3	3
872420103	2010038007	182	-1	38	7	184	14	608	EE-05	2	3	4	3
872420231	2010039007	183	-1	39	7	184	9	608	EE-05	2	5	3	3
872420359	2010040007	184	-1	40	7	184	4	608	EE-05	2	5	4	3
872420487	2010041007	185	-1	41	7	174	24	608	EE-05	12	1	3	3
872420615	2010042007	186	-1	42	7	174	19	608	EE-05	12	1	4	3
872420743	2010043007	187	-1	43	7	174	14	608	EE-05	12	3	1	3
872420871	2010044007	188	-1	44	7	174	9	608	EE-05	12	4	4	3
872420999	2010045007	189	-1	45	7	174	4	608	EE-05	12	4	5	3
872421127	2010046007	190	-1	46	7	165	24	608	EE-05	16	1	3	3
872421255	2010047007	191	-1	47	7	165	19	608	EE-05	16	1	4	3
872421383	2010048007	192	-1	48	7	165	14	608	EE-05	16	4	4	3
872421511	2010049007	193	-1	49	7	165	9	608	EE-05	16	4	5	3
872421639	2010050007	194	-1	50	7	165	4	608	EE-05	16	5	1	3
872421767	2010051007	195	-1	51	7	244	16	608	EE-05	40	5	1	4
872421895	2010052007	196	-1	52	7	244	17	608	EE-05	40	4	4	4
872422023	2010053007	197	-1	53	7	244	18	608	EE-05	40	4	5	4
872422151	2010054007	198	-1	54	7	244	19	608	EE-05	40	1	3	4
872422279	2010055007	199	-1	55	7	244	20	608	EE-05	40	1	4	4
872422407	2010056007	200	-1	56	7	253	16	608	EE-05	36	4	4	4
872422535	2010057007	201	-1	57	7	253	17	608	EE-05	36	4	5	4
872422663	2010058007	202	-1	58	7	253	18	608	EE-05	36	3	1	4
872422791	2010059007	203	-1	59	7	253	19	608	EE-05	36	1	3	4
872422919	2010060007	204	-1	60	7	253	20	608	EE-05	36	1	4	4
872423047	2010061007	205	-1	61	7	263	16	608	EE-05	26	5	3	4
872423175	2010062007	206	-1	62	7	263	17	608	EE-05	26	5	4	4
872423303	2010063007	207	-1	63	7	263	18	608	EE-05	26	3	2	4
872423431	2010064007	208	-1	64	7	263	19	608	EE-05	26	1	3	4
872423559	2010065007	209	-1	65	7	263	20	608	EE-05	26	1	4	4
872423687	2010066007	210	-1	66	7	273	16	609	EE-06	29	5	3	4
872423815	2010067007	211	-1	67	7	273	17	609	EE-06	29	4	1	4
872423943	2010068007	212	-1	68	7	273	18	609	EE-06	29	3	1	4
872424071	2010069007	213	-1	69	7	273	19	609	EE-06	29	2	4	4
872424199	2010070007	214	-1	70	7	273	20	609	EE-06	29	2	5	4
872424327	2010071007	215	-1	71	7	282	16	609	EE-06	31	4	3	4
872424455	2010072007	216	-1	72	7	282	17	609	EE-06	31	4	4	4
872424583	2010073007	217	-1	73	7	282	18	609	EE-06	31	2	3	4
872424711	2010074007	218	-1	74	7	282	19	609	EE-06	31	2	4	4
872424839	2010075007	219	-1	75	7	282	20	609	EE-06	31	1	2	4
872418568	2010026008	220	-1	26	8	203	23	607	EE-04	31	1	3	3
872418696	2010027008	221	-1	27	8	203	18	607	EE-04	31	2	4	3
872418824	2010028008	222	-1	28	8	203	13	607	EE-04	31	2	5	3
872418952	2010029008	223	-1	29	8	203	8	607	EE-04	31	5	1	3
872419080	2010030008	224	-1	30	8	203	3	607	EE-04	31	5	2	3
872419208	2010031008	225	-1	31	8	194	23	607	EE-04	29	1	1	3
872419336	2010032008	226	-1	32	8	194	18	607	EE-04	29	3	2	3
872419464	2010033008	227	-1	33	8	194	13	607	EE-04	29	3	3	3
872419592	2010034008	228	-1	34	8	194	8	607	EE-04	29	4	2	3
872419720	2010035008	229	-1	35	8	194	3	607	EE-04	29	5	4	3
872419848	2010036008	230	-1	36	8	184	23	608	EE-05	2	1	3	3
872419976	2010037008	231	-1	37	8	184	18	608	EE-05	2	1	4	3
872420104	2010038008	232	-1	38	8	184	13	608	EE-05	2	3	5	3
872420232	2010039008	233	-1	39	8	184	8	608	EE-05	2	4	1	3
872420360	2010040008	234	-1	40	8	184	3	608	EE-05	2	5	5	3
872420488	2010041008	235	-1	41	8	174	23	608	EE-05	12	1	5	3
872420616	2010042008	236	-1	42	8	174	18	608	EE-05	12	2	1	3
872420744	2010043008	237	-1	43	8	174	13	608	EE-05	12	3	2	3
872420872	2010044008	238	-1	44	8	174	8	608	EE-05	12	5	1	3
872421000	2010045008	239	-1	45	8	174	3	608	EE-05	12	5	2	3
872421128	2010046008	240	-1	46	8	165	23	608	EE-05	16	1	5	3
872421256	2010047008	241	-1	47	8	165	18	608	EE-05	16	2	1	3
872421384	2010048008	242	-1	48	8	165	13	608	EE-05	16	3	1	3
872421512	2010049008	243	-1	49	8	165	8	608	EE-05	16	5	2	3
872421640	2010050008	244	-1	50	8	165	3	608	EE-05	16	5	3	3
872421768	2010051008	245	-1	51	8	244	11	608	EE-05	40	5	2	4
872421896	2010052008	246	-1	52	8	244	12	608	EE-05	40	3	1	4
872422024	2010053008	247	-1	53	8	244	13	608	EE-05	40	3	2	4
872422152	2010054008	248	-1	54	8	244	14	608	EE-05	40	2	1	4
872422280	2010055008	249	-1	55	8	244	15	608	EE-05	40	1	5	4
872422408	2010056008	250	-1	56	8	253	11	608	EE-05	36	5	1	4
872422536	2010057008	251	-1	57	8	253	12	608	EE-05	36	3	2	4
872422664	2010058008	252	-1	58	8	253	13	608	EE-05	36	3	3	4
872422792	2010059008	253	-1	59	8	253	14	608	EE-05	36	2	1	4
872422920	2010060008	254	-1	60	8	253	15	608	EE-05	36	1	5	4
872423048	2010061008	255	-1	61	8	263	11	608	EE-05	26	5	5	4
872423176	2010062008	256	-1	62	8	263	12	608	EE-05	26	4	1	4
872423304	2010063008	257	-1	63	8	263	13	608	EE-05	26	3	3	4
872423432	2010064008	258	-1	64	8	263	14	608	EE-05	26	3	4	4
872423560	2010065008	259	-1	65	8	263	15	608	EE-05	26	1	5	4
872423688	2010066008	260	-1	66	8	273	11	609	EE-06	29	5	4	4
872423816	2010067008	261	-1	67	8	273	12	609	EE-06	29	4	2	4
872423944	2010068008	262	-1	68	8	273	13	609	EE-06	29	3	2	4
872424072	2010069008	263	-1	69	8	273	14	609	EE-06	29	1	1	4
872424200	2010070008	264	-1	70	8	273	15	609	EE-06	29	1	2	4
872424328	2010071008	265	-1	71	8	282	11	609	EE-06	31	5	1	4
872424456	2010072008	266	-1	72	8	282	12	609	EE-06	31	3	1	4
872424584	2010073008	267	-1	73	8	282	13	609	EE-06	31	4	5	4
872424712	2010074008	268	-1	74	8	282	14	609	EE-06	31	2	5	4
872424840	2010075008	269	-1	75	8	282	15	609	EE-06	31	1	3	4
872417929	2010021009	270	-1	21	9	212	22	607	EE-04	21	4	1	3
872418057	2010022009	271	-1	22	9	212	17	607	EE-04	21	4	2	3
872418185	2010023009	272	-1	23	9	212	12	607	EE-04	21	5	1	3
872418313	2010024009	273	-1	24	9	212	7	607	EE-04	21	5	2	3
872418441	2010025009	274	-1	25	9	212	2	607	EE-04	21	5	3	3
872418569	2010026009	275	-1	26	9	203	22	607	EE-04	31	1	4	3
872418697	2010027009	276	-1	27	9	203	17	607	EE-04	31	3	1	3
872418825	2010028009	277	-1	28	9	203	12	607	EE-04	31	3	2	3
872418953	2010029009	278	-1	29	9	203	7	607	EE-04	31	5	3	3
872419081	2010030009	279	-1	30	9	203	2	607	EE-04	31	5	4	3
872419209	2010031009	280	-1	31	9	194	22	607	EE-04	29	1	2	3
872419337	2010032009	281	-1	32	9	194	17	607	EE-04	29	1	3	3
872419465	2010033009	282	-1	33	9	194	12	607	EE-04	29	3	4	3
872419593	2010034009	283	-1	34	9	194	7	607	EE-04	29	4	3	3
872419721	2010035009	284	-1	35	9	194	2	607	EE-04	29	5	5	3
872419849	2010036009	285	-1	36	9	184	22	608	EE-05	2	2	1	3
872419977	2010037009	286	-1	37	9	184	17	608	EE-05	2	1	5	3
872420105	2010038009	287	-1	38	9	184	12	608	EE-05	2	2	2	3
872420233	2010039009	288	-1	39	9	184	7	608	EE-05	2	4	2	3
872420361	2010040009	289	-1	40	9	184	2	608	EE-05	2	4	3	3
872420489	2010041009	290	-1	41	9	174	22	608	EE-05	12	2	2	3
872420617	2010042009	291	-1	42	9	174	17	608	EE-05	12	2	3	3
872420745	2010043009	292	-1	43	9	174	12	608	EE-05	12	3	3	3
872420873	2010044009	293	-1	44	9	174	7	608	EE-05	12	5	3	3
872421001	2010045009	294	-1	45	9	174	2	608	EE-05	12	5	4	3
872421129	2010046009	295	-1	46	9	165	22	608	EE-05	16	2	2	3
872421257	2010047009	296	-1	47	9	165	17	608	EE-05	16	2	3	3
872421385	2010048009	297	-1	48	9	165	12	608	EE-05	16	3	2	3
872421513	2010049009	298	-1	49	9	165	7	608	EE-05	16	3	3	3
872421641	2010050009	299	-1	50	9	165	2	608	EE-05	16	5	4	3
872421769	2010051009	300	-1	51	9	244	6	608	EE-05	40	5	3	4
872421897	2010052009	301	-1	52	9	244	7	608	EE-05	40	3	3	4
872422025	2010053009	302	-1	53	9	244	8	608	EE-05	40	3	4	4
872422153	2010054009	303	-1	54	9	244	9	608	EE-05	40	2	2	4
872422281	2010055009	304	-1	55	9	244	10	608	EE-05	40	2	3	4
872422409	2010056009	305	-1	56	9	253	6	608	EE-05	36	5	2	4
872422537	2010057009	306	-1	57	9	253	7	608	EE-05	36	5	3	4
872422665	2010058009	307	-1	58	9	253	8	608	EE-05	36	3	4	4
872422793	2010059009	308	-1	59	9	253	9	608	EE-05	36	2	2	4
872422921	2010060009	309	-1	60	9	253	10	608	EE-05	36	2	3	4
872423049	2010061009	310	-1	61	9	263	6	608	EE-05	26	4	2	4
872423177	2010062009	311	-1	62	9	263	7	608	EE-05	26	4	3	4
872423305	2010063009	312	-1	63	9	263	8	608	EE-05	26	2	1	4
872423433	2010064009	313	-1	64	9	263	9	608	EE-05	26	3	5	4
872423561	2010065009	314	-1	65	9	263	10	608	EE-05	26	2	2	4
872423689	2010066009	315	-1	66	9	273	6	609	EE-06	29	5	5	4
872423817	2010067009	316	-1	67	9	273	7	609	EE-06	29	4	3	4
872423945	2010068009	317	-1	68	9	273	8	609	EE-06	29	3	3	4
872424073	2010069009	318	-1	69	9	273	9	609	EE-06	29	1	3	4
872424201	2010070009	319	-1	70	9	273	10	609	EE-06	29	1	4	4
872424329	2010071009	320	-1	71	9	282	6	609	EE-06	31	5	2	4
872424457	2010072009	321	-1	72	9	282	7	609	EE-06	31	5	3	4
872424585	2010073009	322	-1	73	9	282	8	609	EE-06	31	3	2	4
872424713	2010074009	323	-1	74	9	282	9	609	EE-06	31	3	3	4
872424841	2010075009	324	-1	75	9	282	10	609	EE-06	31	1	4	4
872424969	2010076009	325	-1	76	9	291	6	609	EE-06	21	5	1	4
872425097	2010077009	326	-1	77	9	291	7	609	EE-06	21	5	2	4
872425225	2010078009	327	-1	78	9	291	8	609	EE-06	21	5	3	4
872425353	2010079009	328	-1	79	9	291	9	609	EE-06	21	4	1	4
872425481	2010080009	329	-1	80	9	291	10	609	EE-06	21	4	2	4
872417930	2010021010	330	-1	21	10	212	21	607	EE-04	21	4	3	3
872418058	2010022010	331	-1	22	10	212	16	607	EE-04	21	4	4	3
872418186	2010023010	332	-1	23	10	212	11	607	EE-04	21	4	5	3
872418314	2010024010	333	-1	24	10	212	6	607	EE-04	21	5	4	3
872418442	2010025010	334	-1	25	10	212	1	607	EE-04	21	5	5	3
872418570	2010026010	335	-1	26	10	203	21	607	EE-04	31	1	5	3
872418698	2010027010	336	-1	27	10	203	16	607	EE-04	31	3	3	3
872418826	2010028010	337	-1	28	10	203	11	607	EE-04	31	3	4	3
872418954	2010029010	338	-1	29	10	203	6	607	EE-04	31	3	5	3
872419082	2010030010	339	-1	30	10	203	1	607	EE-04	31	5	5	3
872419210	2010031010	340	-1	31	10	194	21	607	EE-04	29	1	4	3
872419338	2010032010	341	-1	32	10	194	16	607	EE-04	29	1	5	3
872419466	2010033010	342	-1	33	10	194	11	607	EE-04	29	3	5	3
872419594	2010034010	343	-1	34	10	194	6	607	EE-04	29	4	4	3
872419722	2010035010	344	-1	35	10	194	1	607	EE-04	29	4	5	3
872419850	2010036010	345	-1	36	10	184	21	608	EE-05	2	2	3	3
872419978	2010037010	346	-1	37	10	184	16	608	EE-05	2	2	4	3
872420106	2010038010	347	-1	38	10	184	11	608	EE-05	2	2	5	3
872420234	2010039010	348	-1	39	10	184	6	608	EE-05	2	4	4	3
872420362	2010040010	349	-1	40	10	184	1	608	EE-05	2	4	5	3
872420490	2010041010	350	-1	41	10	174	21	608	EE-05	12	2	4	3
872420618	2010042010	351	-1	42	10	174	16	608	EE-05	12	2	5	3
872420746	2010043010	352	-1	43	10	174	11	608	EE-05	12	3	4	3
872420874	2010044010	353	-1	44	10	174	6	608	EE-05	12	3	5	3
872421002	2010045010	354	-1	45	10	174	1	608	EE-05	12	5	5	3
872421130	2010046010	355	-1	46	10	165	21	608	EE-05	16	2	4	3
872421258	2010047010	356	-1	47	10	165	16	608	EE-05	16	2	5	3
872421386	2010048010	357	-1	48	10	165	11	608	EE-05	16	3	4	3
872421514	2010049010	358	-1	49	10	165	6	608	EE-05	16	3	5	3
872421642	2010050010	359	-1	50	10	165	1	608	EE-05	16	5	5	3
872421770	2010051010	360	-1	51	10	244	1	608	EE-05	40	5	4	4
872421898	2010052010	361	-1	52	10	244	2	608	EE-05	40	5	5	4
872422026	2010053010	362	-1	53	10	244	3	608	EE-05	40	3	5	4
872422154	2010054010	363	-1	54	10	244	4	608	EE-05	40	2	4	4
872422282	2010055010	364	-1	55	10	244	5	608	EE-05	40	2	5	4
872422410	2010056010	365	-1	56	10	253	1	608	EE-05	36	5	4	4
872422538	2010057010	366	-1	57	10	253	2	608	EE-05	36	5	5	4
872422666	2010058010	367	-1	58	10	253	3	608	EE-05	36	3	5	4
872422794	2010059010	368	-1	59	10	253	4	608	EE-05	36	2	4	4
872422922	2010060010	369	-1	60	10	253	5	608	EE-05	36	2	5	4
872423050	2010061010	370	-1	61	10	263	1	608	EE-05	26	4	4	4
872423178	2010062010	371	-1	62	10	263	2	608	EE-05	26	4	5	4
872423306	2010063010	372	-1	63	10	263	3	608	EE-05	26	2	3	4
872423434	2010064010	373	-1	64	10	263	4	608	EE-05	26	2	4	4
872423562	2010065010	374	-1	65	10	263	5	608	EE-05	26	2	5	4
872423690	2010066010	375	-1	66	10	273	1	609	EE-06	29	4	4	4
872423818	2010067010	376	-1	67	10	273	2	609	EE-06	29	4	5	4
872423946	2010068010	377	-1	68	10	273	3	609	EE-06	29	3	4	4
